X;twitter_handle;profile;user_id;party
162;Nicole_Hoechst;Folgen Sie bitte auch @AfDimBundestag  @AfD;3105025175;AfD
163;MAStrackZi;MdB | Vorsitzende Verteidigungsausschuss | Mitglied FDP-Bundesvorstand | Mitglied @fdpbt-Fraktionsvorstand | Bürgermeisterin a.D. | 🏍-Fahrerin;3047392319;FDP
164;BerndBaumannAfD;MdB Dr. Bernd #Baumann, Wirtschaftswissenschaftler, #AfD Hamburg, 1. Parlamentarischer Geschäftsführer der @AfDimBundestag| @AfD;3043727333;AfD
165;michael_g_link;"Mitglied des Deutschen Bundestages; Sprecher für Europapolitik @fdpbt; Transatlantik-Koordinator; Staatsminister a.D.; @osce_odihr Direktor a.D.";3034092143;FDP
166;GabyKatzmarek;Hier twittert Gabriele Katzmarek, #MdB, Mitglied der SPD-Bundestagsfraktion. Im Bundestag für den Bundestagswahlkreis Rastatt/Baden-Baden.;3017602065;SPD
167;Peter_Stein_CDU;Entwicklungspolitik, Erneuerbare Energien, Stadtplaner, ehem. MdB, jetzt @BrotfürdieWelt, Volleyballer, Christ, Eine Welt;2885729417;CDU
168;MarcusHeld_SPD;https://t.co/KWxXruqQUB;2860802891;SPD
169;UllaJelpke;"Zeit für einen Abschied.
Account nutzte ich in meiner Zeit als innenpolitische Sprecherin der @linksfraktion im Deutschen Bundestag von 1990-2002 + 2005-2021.";2837971145;DIE LINKE
170;AlexanderRadwan;Direkt gewählter Abgeordneter für Bad Tölz-Wolfratshausen und Miesbach. Europa & Auswärtiges, manchmal noch Finanzen. Europapolitischer Sprecher der CSU im BT.;2831760211;CSU
171;MichaelGrossAWO;AWO Präsidiumsvorsitzender;2814949590;SPD
172;fritzfelgentreu;Mitglied des 18. und des 19. Deutschen Bundestages. @Reichsbanner Schwarz-Rot-Gold, @Volksbund deutsche Kriegsgräberfürsorge, @spdneukoelln. Discite Donatum!;2805274855;SPD
173;cdu_schweiger;Mitglied des Landesvorstandes der CDU Sachsen-Anhalt und Kreisvorsitzender der CDU Mansfeld-Südharz;2758602415;CDU
174;Lothar_Binding;Bundesvorsitzender AG SPD 60 plus | Finanzpolitischer Sprecher der SPD-Bundestagsfraktion @spdbt (2012-2021) | MdB für Heidelberg & die Bergstraße (1998-2021);2617281050;SPD
175;Conni_Moehring;Feministin - MdB LINKE im Bundestag Sprecherin Entwicklungspolitik #reproduktiveGerechtigkeit #GlobaleSolidarität #sexuelleSelbstbestimmung #globalHealth;2596171296;DIE LINKE
176;M_Reichardt_AfD;"Familienpolitischer Sprecher @AfDimBundestag Mitglied des @AfD Bundesvorstands
Landesvorsitzender und #BTW-Spitzenkandidat der @AfD_LSA | Direktkandidat WK 73";2545743991;AfD
177;Renner_AfD;Martin E. Renner, @AfDimBundestag-MdB. #Bundestag #AfD #NRW;2535401947;AfD
178;Huber_AfD;Johannes Huber, @AfDimBundestag-MdB. | Profil im Aufbau. | Folgen Sie bitte auch @AfD & @AfDKompakt. #AfD #Bundestag;2527085323;AfD
179;TobiasMPeterka;▫ Diplom-Jurist, Wirtschaftsjurist (Univ. Bayreuth) ▫ Mitglied des Bundestages ▫ Rechtsausschuss ▫ Bezirksvorsitzender AfD Oberfranken 🇩🇪;2496104640;AfD
180;Kai_Whittaker;🇩🇪 MdB 📓CDU 🗂 Arbeit und Soziales 🗺 Wahlkreis 273 Rastatt 📢 Kreisvorsitzender CDU Baden-Baden 📅 1985📱Ich twittere selbst.👇🏻 Impressum;2479436480;CDU
181;GerdesMdB;geb. 1960, Elektrohauer, Vorsitzender der SPD Bottrop, Mitglied im Rat, Mitglied des Bundestages. Politik heißt für mich: Einmischen, kümmern, zupacken!;2468956470;SPD
182;marianwendt;KAS 🇬🇷🇨🇾. MdB 2013-2021. CDU. THW. Rettungsdienst. Segler. Dankbar für die Einheit.;2430137675;CSU
183;RonjaKemmer;Direkt gewählt für Ulm/Alb-Donau-Kreis im Bundestag I @CDU-Präsidium I Vorsitzende @Junge_Gruppe I Obfrau Ausschuss Digitales I @VfBimBundestag;2405039875;CDU
184;muellerboehm;Jüngster MdB der 19. WP des Deutschen Bundestages;2373251115;FDP
185;OWvonHoltz;Ehemaliges Mitglied des Deutschen Bundestages;2357675876;Bündnis 90/Die Grünen
186;LehmannSpd;"SPD Bundestagsabgeordnete
Wahlkreis 62: Dahme-Spreewald / Teltow-Fläming III / Oberspreewald-Lausitz I
Regionen stärken im Bund!";2320712427;SPD
187;DietmarBartsch;Mitglied des Bundestages, Vorsitzender der @Linksfraktion, https://t.co/hafqNeuxs5…;2320519958;DIE LINKE
188;MarkusTressel;ehem. Grüner Bundestagsabgeordneter aus dem #Saarland // Themen: Ländliche Räume, #Tourismus, #Verkehr, Regionale #Wirtschaftspolitik;2306519694;Bündnis 90/Die Grünen
189;TErndl;MdB CSU | Stv. Vorsitzender Auswärt. Ausschuss | Deputy Chair Foreign Affairs Committee | Sprecher für Internationales & Sicherheit @csu_bt | Stv. Präs. VdRBw;2192588903;CSU
190;ABaerbockArchiv;Dies ist ein Archiv des Twitter-Accounts von Annalena Baerbock für den Zeitraum bis 9.12.2021. Hier wird nicht mehr getwittert.;2179010672;Bündnis 90/Die Grünen
191;Dr_Roy_Kuehne;Bundestagsabgeordneter für Northeim, Goslar und Osterode;1906911697;CDU
192;dittmarsabine;Parlamentarische Staatssekretärin beim Bundesminister für Gesundheit;1872648764;SPD
193;PeterHeidtFDP;MdB @fdpbt | Menschenrechtspolitischer Sprecher I Kreistagsabgeordneter #Wetterau | Stadtverordneter I Rechtsanwalt | Es twittern Peter Heidt & Team (TH);1858621434;FDP
194;AKulitz;Außenhandelssprecher der FDP BT Fraktion | Mitglied Auswärtiger Ausschuss | Bild Johannes Wosilat | Hier twittern Alexander Kulitz (AK) und sein Team (TK).;1743275384;FDP
195;Hansjoerg_Durz;MdB für Augsburg-Land. Obmann Wirtschaftsausschuss. Wirtschaft und Digitales.// Impressum: https://t.co/roP1nwkys0;1662533040;CSU
196;annachristmann;Grüne MdB aus Stuttgart. #rocketscience #StartUps, #Innovation und #Digitalisierung. Koordinatorin für Luft- und Raumfahrt der Bundesregierung. Hier privat.;1617177360;Bündnis 90/Die Grünen
197;michel_brandt_;#DIELINKE #Karlsruhe (MdB 2017-21)   Konsequent für eine soziale und solidarische Gesellschaft. #Menschenrechte #Seenotrettung #Antifa;1543429536;DIE LINKE
198;HHirte;Hier twittert der Juraprofessor Heribert Hirte, MdB 2013 - 2021, über Rechts- & Finanzpolitik, Europa, Menschenrechte & Köln, selten sein Team;1513671236;CDU
199;Frank_Pasemann;Politisch interessierter Deutscher;1490376331;AfD
200;SusannRuethrich;Gerecht. Echt. Rüthrich.;1461997548;SPD
201;AndreaLindholz;"Stellvertretende Fraktionsvorsitzende der CDU/CSU-Bundestagsfraktion
Bundestagsabgeordnete der CSU für den Wahlkreis Aschaffenburg (247).";1446031532;CSU
202;Kaiser_SPD;MdB für Ostthüringen - Sozialdemokratin - Europäerin;1425035358;SPD
203;AfDProtschka;Agrarpolitischer Sprecher der AfD Fraktion im Bundestag. Landesvorsitzender AfD Bayern;1412287272;AfD
204;oezdemir_spd;"Duisburger und Sozialdemokrat aus Leidenschaft. 
Direkt gewählter Bundestagsabgeordneter für Duisburg II. 
Parl. Staatssekretär @BMI_Bund | Kapitän FC Bundestag";1399764944;SPD
205;joerg_cezanne;Bundestagsabgeordneter DIE LINKE (Finanzen und Verkehr) 2017 - 21;1391879604;DIE LINKE
206;jschraps;"Bundestagsabgeordneter für das Weserbergland; Sozialdemokrat; Europäer; Idealist; Optimist; @SPDEuropa & @spdbt; All views are my own";1356753444;SPD
207;KirstenTackmann;"geboren in THÜ, aufgewachsen in B; seit 1987 in einem 60-Seelendorf BRB; Dr. med. vet., 2005 - 2021 MdB, Agrarpolitische Sprecherin LINKE, verheiratet, 2 Kinder";1294725486;DIE LINKE
208;Florian_Ossner;Dipl.-Volkswirt (Uni), Bundestagsabgeordneter Landshut-Kelheim, Obmann im Haushaltsausschuss (CDU/CSU), CSU-Kreisvorsitzender, stellv. CSU-Bezirksvorsitzender;1294532364;CSU
209;KayGottschalk1;Geboren am 12.12.1965 in Hamburg Abitur und danach eine Banklehre. Im Anschluss Doppelstudium BWL und Jura. Danach Managementpositionen.;1286011081;AfD
210;AlexanderSNeu;"Politikwissenschaftler - Dr. phil.;                                    
ehem. MdB Verteidigungsausschuss;
Publizist Außen-, Sicherheits- und Geopolitik.";1182878557;DIE LINKE
211;MatthiasHauer;Bundestagsabgeordneter 🇩🇪 | Direktmandat 🗳 | Essen 😍 und Ruhrgebiet 🏙 | Finanzen 💶 und Digitales 👨🏼‍💻 | gegen Extremismus 🔞 | Anwalt ⚖️ | CDU 📓;1158585210;CDU
212;bela_bach;Sozialdemokratin - ehemalige Bundestagsabgeordnete – Bergsteigerin - Feministin – Juristin;1150879754;SPD
213;ChrisKuehn_mdb;"MdB für #Tübingen | Parlamentarischer Staatssekretär @BMUV | Mitglied @GrueneBundestag
(hier privat)";1143130812;Bündnis 90/Die Grünen
214;Achim_P;SPD-MdB für Minden-Lübbecke, Vorsitzender NRW-Landesgruppe in der @spdbt & ehrenamtlicher Generalsekretär der SPE. Ich poste ohne Kürzel, mein Team unter (tap).;1117749912;SPD
215;s_schwartze;Hier als Abgeordneter des Deutschen Bundestags für den Kreis Herford & Bad Oeynhausen unterwegs | Außerdem Patientenbeauftragter der Bundesregierung | @spdde;1117526742;SPD
216;EUTheurer;Familienvater, Vorsitzender @FDPBW, Präsidiumsmitglied @FDP, MdB, Parl. Staatssekretär beim @bmdv, Schienenverkehrsbeauftragter der Bundesregierung;1108382916;FDP
217;KarstenMoering;"Vorstandsvorsitzender der Stiftung Umwelt und Entwicklung NRW
CDU-Bundestagsabgeordneter von 2013 - 2021 für den Wahlkreis 93 Köln I";1099159964;CDU
218;ManderlaGisela;Seit September 2013 Mitglied des Deutschen Bundestages für den Wahlkreis Köln III. Auswärtiger Ausschuss, Verteidigungsausschuss.;1095781218;CDU
219;SylviaPantel;war direkt gewählte Bundestagsabgeordnete für den Wahlkreis Düsseldorf-Süd von 2013 bis 2021;1082464339;CDU
220;sebast_hartmann;Mitglied des Bundestages Innenpolitischer Sprecher der SPD Bundestagsfraktion;1076269195;SPD
221;MetinHakverdi;MdB 🇩🇪 | SPD | Transatlanticist | Haushaltsausschuss | EU-Ausschuss | liberale Demokratie | USA 🇺🇸 | China 🇨🇳 | Westbalkan | HSV;1043288618;SPD
222;JanMetzler;Bundestagsabgeordneter für den Wahlkreis Worms;995653004;CDU
223;A_Gloeckner;Bundestagsabgeordnete;976421048;SPD
224;MechthildHeil;Dipl.-Ing. Architektin, Vorsitzende der @GruppederFrauen der @cducsubt, im Bundesvorstand der @CDU, Mitglied des Deutschen Bundestages, Vorsitzende der @kfd_bv;974367631;CDU
225;StefanRouenhoff;🇺🇦🇪🇺🇩🇪 Mitglied des Deutschen Bundestages, zuvor Handelsattaché, Wahlkreis 112 (Kleve), Diplom-Volkswirt, MA International Studies;963904327;CDU
226;GruenClaudia;Parlamentarische Staatssekretärin im @bmel, blickt gerne über den Tellerrand, vor allem Richtung Norden und Osten, twittert zu 100% selbst  #slavaUkraini🇺🇦;937403112;Bündnis 90/Die Grünen
227;WilfriedOellers;CDU Bundestagsabgeordneter für den Kreis Heinsberg | Impressum: https://t.co/YkdbSr74cS;906847944;CDU
228;GregorGysi;Mitglied des Bundestages, direkt gewählt in Berlin Treptow-Köpenick, Außenpolitischer Sprecher der @linksfraktion https://t.co/ntl7PIxhXu;888289790;DIE LINKE
229;MarcusWeinberg;🇩🇪 Ehemaliger Bundestagsabgeordneter 📍 für Hamburg und Altona 👨‍👩‍👧‍👦 Ehemaliger familienpolitischer Sprecher der @cducsubt ⚽️ FC Bundestag;884382990;CDU
230;ulschzi;Bundestagsabgeordnete für den Wahlkreis Mecklenburgische-Seenplatte. Für eine Politik zum Wohle der deutschen Bürger.;866924100;AfD
231;NicoleGohlke;MdB #Linke | StV Fraktionsvorsitzende  | #Bayern #München | twittert zu #Mietenwahnsinn, #Bildung, #Wissenschaft, Klassenpolitik & sozialen Bewegungen;866425075;DIE LINKE
232;GtzFrmming;MdB, Parlamentarischer Geschäftsführer, Mitglied der Bundesprogrammkommission der AfD https://t.co/3kYknPUrE2;809895794;AfD
233;ullaihnen;Mitglied im Rat der LH Hannover// ehemaliges Mitglied des Deutschen Bundestages in der 19. WP// FDP//Mitglied im NKR, im NDR RR, Ombudsfrau FDP Nds;9,97416E+17;FDP
234;FlorianPost;Stolzer Zwillings-Mädchen-Papa, Ehemann, Bundestagsabgeordneter (2013-2021), Focus-Kolumnist, Jäger, Skifahrer, Klartexter, vormalig SPD- jetzt CSU-Mitglied;741532130;SPD
235;JanaSchimke;Bundestagsabgeordnete, Vorsitzende des Tourismusausschuss im Deutschen Bundestag, stv. Vorsitzende der Mittelstandsunion (MIT);728990858;CDU
236;MatthiasGastel;Bundestagsabgeordneter B 90/Die Grünen, Mitglied in Ausschüssen Verkehr & Tourismus, Schwerpunkt Bahnpolitik und Verkehrsinfrastruktur. Ziel: Die Verkehrswende;727782559;Bündnis 90/Die Grünen
237;HaraldWeinberg;MdB bei @linksfraktion I Kreisvorsitzender in Nürnberg/Fürth I Mitglied im Landesvorstand Bayern;625642009;DIE LINKE
238;JuttaKrellmann;Ex-MdB, ehemalige Sprecherin für Arbeit und Mitbestimmung der @linksfraktion;600984834;DIE LINKE
239;LieblingXhain;Rechtsanwältin | Lawyer 💚 Mitglied des Bundestages | Member of Deutscher #Bundestag 🌻 #wk83 #Friedrichshain #Kreuzberg #PBergOst #Berlin;587862375;Bündnis 90/Die Grünen
240;MaikBeermann;Bundestagsabgeordneter für Nienburg und Schaumburg von 2013 bis 2021 - bleibt aber trotzdem politisch aktiv und teilt seine Gedanken.;569257486;CDU
241;MTodtenhausen;FDP Bundestagsabgeordneter Elektromeister. Sprecher und Obmann für Petitionen. Vorsitzender AG Mittelstand und Handwerk. Mitglied im Wirtschaftsausschuss;563706584;FDP
242;danielakolbe;Stv. Vorsitzende des #DGB-Sachsen, stv. Vorsitzende der Friedrich-Ebert-Stiftung #FES, ehemalige SPD-MdB, #Leipzig, privat hier;516783036;SPD
243;Timon_Gremmels;Mitglied des Bundestags für Kassel. Schwerpunkt: Erneuerbare Energien. Vors. SPD-Hessen-Nord, stellv. Landesvors. HessenSPD, Sprecher Landesgruppe Hessen 🏳️‍🌈;494809842;SPD
244;FrankeEdgar;Direkt gewählter MdB aus Nordhessen. Gesundheitspolitiker und PSt beim Bundesminister für Gesundheit;481393623;SPD
245;MargareteBause;ehemalige Bundestagsabgeordnete, Grüne, Menschenrechte, stv. Vorsitzende Transparency International Deutschland;480623844;Bündnis 90/Die Grünen
246;KonstantinKuhle;Vorsitzender @fdp_nds • Stellv. Vorsitzender @fdpbt • Für Südniedersachsen im @bundestag • Rechtsanwalt • 🇪🇺🏳️‍🌈🍟🍺;475275997;FDP
247;KLeikert;MdB WK Hanau @cducsubt | Mitglied im Auswärtigen Ausschuss & Obfrau im Ausschuss für Familie, Senioren, Frauen und Jugend | Beirat @BAKS_Bund;467381196;CDU
248;helgelindh;#Wuppertaler | Bundestagsabgeordneter #WK102 | Kultur- & Medienpolitischer Sprecher @spdbt | Ausschuss Inneres & Heimat | Sprecher AG Demokratie @spdbt;454981027;SPD
249;JensZSPD;SPD-Bundestagsabgeordneter für den Wahlkreis Odenwald 187 • Digitalpolitischer Sprecher der @spdbt • Europäer 🇪🇺;449619355;SPD
250;StefanGelbhaar;Bundestagsabgeordneter 🚲 Verkehrspolitischer Sprecher 🚃 Bündnis 90/Die Grünen 🌻 Berlin - Pankow - Prenzlauer Berg - Weißensee 👉 Team (TG) twittert mit.;426582569;Bündnis 90/Die Grünen
251;ch_buchholz;@dielinke;426403057;DIE LINKE
252;DFoest;🏛 | Mitglied des Deutschen Bundestages @fdpbt 🏗 | Sprecher für Bau- und Wohnungspolitik 🥨 | Bayer, Familienmensch, Whiskeysammler;422569574;FDP
253;michael_thews;Bundestagsabgeordneter (WK 145) - Hamm-Lünen-Selm-Werne - SPD - Ruhrgebiet - Haushaltsausschuss - Umweltausschuss;409258073;SPD
254;hahnflo;MdB @csu_bt, Verteidigungspol. Sprecher @cducsubt 🇩🇪🇪🇺 | Lebenshilfe München | „Berliner Fraktion“ des @FCBayern ⚪️🔴;403735368;CSU
255;armin_schuster;Hier als Innenminister & Sportminister des Freistaates Sachsen. #InnenSachsen;395912134;CDU
256;JoWadephul;MdB/MP (Rendsburg-Eckernförde) stv. FV/Deputy Chairman @cducsubt, Fanclub @herthabsc Bundestag/ Dr. jur. Fachanwalt Medizin- u. SozRecht /Views are my own.;389682667;CDU
257;UlliNissen;Von 2013-2021 Mitglied des Deutschen Bundestages - Ehrenvorsitzende der SPD-Frauen Frankfurt und Hessen-Süd - wichtiges Thema nach wie vor Bezahlbares Wohnen;382044198;SPD
258;PSchnieder;Bundestagsabgeordneter, Parlamentarischer Geschäftsführer der CDU/CSU-Bundestagsfraktion, direkt gewählt im Wahlkreis 202 Bitburg;368334555;CSU
259;PeterAumer;#Bayer #Abgeordneter WK Regensburg / Ausschuss #Arbeit und #Soziales / #CSU;348460907;CSU
260;HeikeHaensel;Member of German Parliament 2005-2021, Peace Activist, Achtung: blockiere Beleidigungen&Unterstellungen;332264734;DIE LINKE
261;KarambaDiaby;#SPD-Bundestagsabgeordneter für Halle (Saale), Kabelsketal, Landsberg und Petersberg - Mitglied des Fraktionsvorstandes der SPD-Bundestagsfraktion;316355056;SPD
262;pascalmeiser;Alternder Fußballer & Mitglied des Deutschen Bundestags, WK #Friedrichshain #Kreuzberg #PrenzlauerBergOst & Vorsitzender DIE LINKE Friedrichshain-Kreuzberg;314534724;DIE LINKE
263;Petra_Sitte_MdB;MdB DIE LINKE. (Halle) zu Netzpolitik, Forschung & Medien. Auch: petra_sitte bei social (.)linksfraktion(.)de / Foto: https://t.co/JWUGkeCG6g;293522998;DIE LINKE
264;ThomasHitschler;Pfälzer | direkt gewählter MdB für die #Südpfalz | Parlamentarischer Staatssekretär #BMVg | Präsident der #Awo #Pfalz | Sprecher SPD Landesgruppe RLP | Betze;292151515;SPD
265;PaulZiemiak;🇩🇪 🇪🇺 Mitglied des Deutschen Bundestages     |     🎙 Generalsekretär @CDUNRW_de | 🏡 Iserlohner;288696645;CDU
266;R_Hartwig_AfD;Ehem. Abgeordneter des Deutschen Bundestages in der 19.Wahlperiode;282687385;AfD
267;SteinekeCDU;2013-2021 🇩🇪MdB @cducsubt Mitgliederbeauftragter @cdu_brandenburg Fraktionsvorsitzender CDU OPR - 👻 stein_sebastian 📷 sebastiansteineke;277006619;CDU
268;SabineLeidig;bewegungslinkelinke, kapitalismuskritische  Verkehrswendepolitikerin für Klimagerechtigkeit und Überwindung imperialer Lebensweise;257461232;DIE LINKE
269;Andi_Wagner;Tätig als Heilerziehungspfleger | Werkzeugmacher | 2017-2021 Mitglied des Deutschen Bundestag | parteilos | Geschichte & Politik | #GemeinsamZukunftgestalten ☀️;235703405;DIE LINKE
270;KaczmarekOliver;Bildungs- und forschungspolitischer Sprecher @spdbt, MdB Wahlkreis Unna I, Mitglied im SPD-Parteivorstand, Bildungs- und Forschungspolitik;231440493;SPD
271;Katrin_Werner;MdB bis 2021;224630872;DIE LINKE
272;filizgreen;MdB, Parlamentarische Geschäftsführerin | Bundestagsfraktion Bündnis 90/Die Grünen |🚦;194535434;Bündnis 90/Die Grünen
273;BaerbelKofler;Parlamentarische Staatssekretärin BMZ und SPD-Bundestagsabgeordnete.                        Hier privat.;193629792;SPD
274;jensbeeck;Mitglied des Bundestages | Teilhabepolitischer Sprecher @fdpbt ♿️ | Fraktion der Freien Demokraten | Mittelems | https://t.co/V7gk2SNjxC;179216369;FDP
275;SBarrientosK;Künstlerin Kulturlobbyistin Publizistin | #kultur #antira #feminismus;176104376;DIE LINKE
276;Pohl_MdB;#AfD, Nordthüringen, Mitglied des Deutschen Bundestages der 19. und 20. Legislatur @AfDimBundestag, Ausschuss für Arbeit und Soziales;175071092;AfD
277;LindaTeuteberg;#Brandenburgerin | Mitglied des Deutschen Bundestages | Stellv. Vorsitzende @LEStiftung | Stellv. Vorsitzende @gegenvergessen | Bundesvorstand @fdp;170964436;FDP
278;Johann_Saathoff;MdB, Parl. Staatssekretär bei der Bundesministerin des Innern und für Heimat, Landesgruppensprecher Nds/HB;159217491;SPD
279;MatthiasHeider;Rechtsanwalt, MdB, stellv. Vorsitzender im Wirtschaftsauschuss @Bundestag und der @MIT_Bund;154064825;CDU
280;markuskurthmdb;"MdB aus #Dortmund, Bündnis 90/Die Grünen im Deutschen Bundestag,
Ausschuss Arbeit & Soziales, Haushaltsausschuss, Berichterstatter für #Rentenpolitik
🇺🇦";150188536;Bündnis 90/Die Grünen
281;Lambsdorff;"Stv Vorsitzender, #FDP im #Bundestag🗽; 🇩🇪+🇪🇪🇱🇻🇱🇹; Autor “Wenn Elefanten kämpfen” 🐘 bei #Ullstein 🦉 RT no endorsement. All tweets by me.";149299258;FDP
282;HESommer;2017-2021 Member of the German Bundestag | Member of the OSCE-PA| Historian and Gender Scientist 🇺🇦;143882918;DIE LINKE
283;IreneMihalic;MdB aus #Gelsenkirchen | Erste Parlamentarische Geschäftsführerin @GrueneBundestag | Mitglied des Parlamentarischen Kontrollgremiums PKGr #Innenpolitik4Life;143000381;Bündnis 90/Die Grünen
284;lgbeutin;Stellvertretender Parteivorsitzender @dieLinke. #Klimagerechtigkeit #LeaveNoOneBehind #DieLinke #noafd #Нетвойне;136266976;DIE LINKE
285;anjaweisgerber;Umwelt- und verbraucherschutzpolitische Sprecherin der @cducsubt, Mitglied des Deutschen Bundestages für den Wahlkreis Schweinfurt-Kitzingen, @CSU @csu_bt;133770069;CSU
286;HildeMattheis;Linke Sozialdemokratin;115614153;DIE LINKE
287;NiemaMovassat;Dr. iur | Jurist | Rechtsreferendar | Bundestagsabgeordneter 2009-2021;111054843;DIE LINKE
288;TinoSorge;Mitglied des Deutschen Bundestages & Gesundheitspolitischer Sprecher @cducsubt | MdB des Wahlkreises Magdeburg | #CDU #SachsenAnhalt #Magdeburg #Berlin;110385973;CDU
289;KaiGehring;Ausschussvorsitzender Bildung & Forschung | Essener Arbeiterkind im Bundestag @gruenebundestag 👉 https://t.co/nwwdK6LgfR;110368456;Bündnis 90/Die Grünen
290;fdp_hessel;MdB, Parlamentarische Staatssekretärin beim Bundesminister der Finanzen, stellv. Vorsitzende der FDP Bayern, Mitglied des FDP-Bundesvorstands;107806591;FDP
291;UteVogt;ganz privat;106684561;SPD
292;stephankuehn;Bürgermeister in der @stadt_dresden, Geschäftsbereich Stadtentwicklung, Bau, Verkehr und Liegenschaften, grüner Bundestagsabgeordneter bis 10/2020;104100946;Bündnis 90/Die Grünen
293;PeterBoehringer;Mitglied des Deutschen Bundestags | Haushaltspolitischer Sprecher der #AfD 🇩🇪;99268600;AfD
294;schneidercar;Staatsminister im Kanzleramt  & Beauftragter der Bundesregierung für Ostdeutschland @ostbeauftragter/ Minister of State for Eastern Germany @spdde #nurdieSGE 🦅;96783215;SPD
